scheme,dataset,size_bytes,trial,p_sub,p_ins,p_del,replication,success,byte_accuracy,chunk_recovery,recovered_bytes,expected_chunks,recovered_chunks,total_bases,effective_bits_per_base,overhead,input_sha256,output_sha256,failures
s1,random,524288,0,0.0002,5e-05,5e-05,1,0,0.07178688049316406,0.07373046875,38656,2048,151,2301952,0.13434163701067617,1.09765625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,274ba91c3beeb1867fd4a057db1576566c8dc906bd2cfd3931399fd2e18ce63c,1896
s1,random,524288,1,0.0002,5e-05,5e-05,1,0,0.06738662719726562,0.0693359375,36352,2048,142,2301952,0.12633451957295375,1.09765625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,a132e7ed302ecb12454ec6c66641d154780298d31c8e4cd2ad02102f081b4df3,1904
s1,random,524288,2,0.0002,5e-05,5e-05,1,0,0.0673828125,0.06884765625,36096,2048,141,2301952,0.12544483985765126,1.09765625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e80be61516daad525ace430965cb4205339ddc49c6a08323a1a0287fcebb4f51,1907
s1,random,524288,3,0.0002,5e-05,5e-05,1,0,0.05517578125,0.05908203125,30976,2048,121,2301952,0.10765124555160142,1.09765625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,3954a2aca1e451f428e5c098cb66f82552c292f689fc43efcbc25b2404dcf226,1927
s1,random,524288,4,0.0002,5e-05,5e-05,1,0,0.0595703125,0.060546875,31744,2048,124,2301952,0.1103202846975089,1.09765625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,6943aa3e2095bf72204d554999c77c0d8e2429517c417febc50f25775045eae4,1924
s1,random,524288,5,0.0002,5e-05,5e-05,1,0,0.06836509704589844,0.0693359375,36352,2048,142,2301952,0.12633451957295375,1.09765625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e226d5851ef2d0cb912d34582b5e0ce9841e5bc384659dec20b6dbef57ddd0af,1906
s1,random,524288,6,0.0002,5e-05,5e-05,1,0,0.07080459594726562,0.0712890625,37376,2048,146,2301952,0.1298932384341637,1.09765625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,845f1569806caa716d0cb770c34244703d4242bf8dfd7db83bb63bf2ceb72d48,1901
s1,random,524288,7,0.0002,5e-05,5e-05,1,0,0.0703125,0.072265625,37888,2048,148,2301952,0.13167259786476868,1.09765625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,aa134a13212a4363ca7cb05e7d53f986bd6652fdf6e4a3efea7073db171e5580,1900
s1,random,524288,8,0.0002,5e-05,5e-05,1,0,0.0615234375,0.0625,32768,2048,128,2301952,0.11387900355871886,1.09765625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,e08883df8dd48021d5ca93fc4ac05d0ce22298f97b36775c80ef62a01711048b,1920
s1,random,524288,9,0.0002,5e-05,5e-05,1,0,0.05908393859863281,0.06201171875,32512,2048,127,2301952,0.11298932384341637,1.09765625,8b8aa33bb1eebe7564afd372f86e5c2e309c22de34af906362ab985b4cd4868b,bb5db4ee581c27c9a3d57634e516c9566631a5be1b157e944156a015e108ff23,1919
